country_code,groupType,group,Year,n_obs,Optimism_better,Optimism_same,Optimism_worse,Optimism_DKNR,Econ_better,Econ_same,Econ_worse,Econ_DKNR,Happiness_better,Happiness_same,Happiness_worse,Happiness_DKNR,OptimismScore,EconScore,HappinessScore,code
Spain,Education,Secondary school,2011,300,24,33.33333333,37.66666667,5,14.66666667,28.33333333,54.33333333,2.666666667,72.33333333,15.33333333,11.33333333,1,-13.66666667,-39.66666667,61,ESP
Spain,Education,Secondary school,2013,461,28.4164859,39.9132321,29.06724512,2.603036876,11.06290672,37.09327549,49.02386117,2.819956616,43.60086768,35.57483731,16.70281996,4.121475054,-0.650759219,-37.96095445,26.89804772,ESP
Spain,Education,Secondary school,2016,581,35.62822719,37.69363167,23.75215146,2.925989673,23.40791738,35.28399312,38.55421687,2.753872633,54.56110155,33.56282272,10.84337349,1.032702238,11.87607573,-15.14629948,43.71772806,ESP
Sudan,Education,High level education (e.g. university),2013,143,50.34965035,19.58041958,11.88811189,18.18181818,51.74825175,20.27972028,18.18181818,9.79020979,58.04195804,18.18181818,23.07692308,0.699300699,38.46153846,33.56643357,34.96503497,SDN
Sudan,Education,No education/ only basic education,2013,116,42.24137931,17.24137931,10.34482759,30.17241379,39.65517241,16.37931034,16.37931034,27.5862069,50,17.24137931,31.89655172,0.862068966,31.89655172,23.27586207,18.10344828,SDN
Sudan,Education,NR,2013,3,0,0,33.33333333,66.66666667,33.33333333,0,33.33333333,33.33333333,66.66666667,0,33.33333333,0,-33.33333333,0,33.33333333,SDN
Sudan,Education,Secondary school,2013,337,48.07121662,17.21068249,11.5727003,23.14540059,48.07121662,15.43026706,18.69436202,17.8041543,51.92878338,16.02373887,30.86053412,1.18694362,36.49851632,29.3768546,21.06824926,SDN
Sweden,Education,High level education (e.g. university),2011,207,45.89371981,38.16425121,14.97584541,0.966183575,7.246376812,53.14009662,38.647343,0.966183575,59.90338164,34.7826087,2.898550725,2.415458937,30.9178744,-31.40096618,57.00483092,SWE
Sweden,Education,High level education (e.g. university),2013,478,47.90794979,37.86610879,11.50627615,2.719665272,11.92468619,68.41004184,17.57322176,2.092050209,64.0167364,27.82426778,6.90376569,1.255230126,36.40167364,-5.648535565,57.11297071,SWE
Sweden,Education,High level education (e.g. university),2016,523,51.24282983,34.99043977,10.13384321,3.632887189,9.560229446,62.1414914,25.8126195,2.485659656,63.47992352,30.59273423,4.780114723,1.147227533,41.10898662,-16.25239006,58.6998088,SWE
Sweden,Education,No education/ only basic education,2011,78,30.76923077,51.28205128,16.66666667,1.282051282,3.846153846,61.53846154,30.76923077,3.846153846,61.53846154,33.33333333,3.846153846,1.282051282,14.1025641,-26.92307692,57.69230769,SWE
Sweden,Education,No education/ only basic education,2013,11,27.27272727,36.36363636,18.18181818,18.18181818,9.090909091,45.45454545,36.36363636,9.090909091,45.45454545,27.27272727,27.27272727,0,9.090909091,-27.27272727,18.18181818,SWE
Sweden,Education,No education/ only basic education,2016,3,0,33.33333333,66.66666667,0,0,33.33333333,66.66666667,0,66.66666667,33.33333333,0,0,-66.66666667,-66.66666667,66.66666667,SWE
Sweden,Education,NR,2013,14,14.28571429,42.85714286,21.42857143,21.42857143,0,64.28571429,21.42857143,14.28571429,21.42857143,78.57142857,0,0,-7.142857143,-21.42857143,21.42857143,SWE
Sweden,Education,NR,2016,15,40,33.33333333,20,6.666666667,13.33333333,60,13.33333333,13.33333333,53.33333333,20,13.33333333,13.33333333,20,0,40,SWE
Sweden,Education,Secondary school,2011,216,48.14814815,36.57407407,13.88888889,1.388888889,8.796296296,59.72222222,30.55555556,0.925925926,54.62962963,38.88888889,5.555555556,0.925925926,34.25925926,-21.75925926,49.07407407,SWE
Sweden,Education,Secondary school,2013,497,45.07042254,37.82696177,14.28571429,2.816901408,11.67002012,64.98993964,22.13279678,1.207243461,55.13078471,38.83299799,5.432595573,0.60362173,30.78470825,-10.46277666,49.69818913,SWE
Sweden,Education,Secondary school,2016,493,47.05882353,40.56795132,8.519269777,3.853955375,9.939148073,66.12576065,20.68965517,3.245436105,56.18661258,35.29411765,7.302231237,1.21703854,38.53955375,-10.7505071,48.88438134,SWE
Switzerland,Education,High level education (e.g. university),2011,90,35.55555556,52.22222222,6.666666667,5.555555556,20,27.77777778,50,2.222222222,86.66666667,10,2.222222222,1.111111111,28.88888889,-30,84.44444444,CHE
Switzerland,Education,High level education (e.g. university),2013,378,41.7989418,51.32275132,6.084656085,0.793650794,26.98412698,48.67724868,22.75132275,1.587301587,71.95767196,24.86772487,2.91005291,0.264550265,35.71428571,4.232804233,69.04761905,CHE
Switzerland,Education,No education/ only basic education,2011,64,45.3125,42.1875,10.9375,1.5625,15.625,51.5625,25,7.8125,79.6875,15.625,3.125,1.5625,34.375,-9.375,76.5625,CHE
Switzerland,Education,No education/ only basic education,2013,9,88.88888889,11.11111111,0,0,11.11111111,55.55555556,33.33333333,0,55.55555556,44.44444444,0,0,88.88888889,-22.22222222,55.55555556,CHE
Switzerland,Education,NR,2013,4,25,75,0,0,50,25,25,0,75,25,0,0,25,25,75,CHE
Switzerland,Education,Secondary school,2011,353,33.71104816,50.99150142,11.898017,3.399433428,18.41359773,45.60906516,32.8611898,3.116147309,79.60339943,13.88101983,5.66572238,0.849858357,21.81303116,-14.44759207,73.93767705,CHE
Switzerland,Education,Secondary school,2013,610,36.39344262,54.42622951,6.557377049,2.62295082,22.45901639,48.85245902,26.2295082,2.459016393,66.39344262,26.72131148,6.229508197,0.655737705,29.83606557,-3.770491803,60.16393443,CHE
Thailand,Education,High level education (e.g. university),2013,245,24.48979592,33.46938776,39.59183673,2.448979592,18.7755102,33.87755102,43.26530612,4.081632653,52.24489796,33.87755102,12.24489796,1.632653061,-15.10204082,-24.48979592,40,THA
Thailand,Education,High level education (e.g. university),2016,292,46.57534247,39.7260274,13.69863014,0,30.1369863,47.94520548,21.23287671,0.684931507,65.06849315,30.82191781,4.109589041,0,32.87671233,8.904109589,60.95890411,THA
Thailand,Education,No education/ only basic education,2013,49,10.20408163,38.7755102,42.85714286,8.163265306,10.20408163,38.7755102,36.73469388,14.28571429,36.73469388,36.73469388,18.36734694,8.163265306,-32.65306122,-26.53061224,18.36734694,THA
Thailand,Education,No education/ only basic education,2016,25,28,52,20,0,20,52,28,0,60,36,4,0,8,-8,56,THA
Thailand,Education,NR,2013,15,40,13.33333333,6.666666667,40,20,26.66666667,13.33333333,40,53.33333333,13.33333333,6.666666667,26.66666667,33.33333333,6.666666667,46.66666667,THA
Thailand,Education,NR,2016,5,0,60,40,0,0,60,40,0,40,60,0,0,-40,-40,40,THA
Thailand,Education,Secondary school,2013,291,20.6185567,37.11340206,35.73883162,6.529209622,16.83848797,34.36426117,41.58075601,7.216494845,41.58075601,43.29896907,11.34020619,3.780068729,-15.12027491,-24.74226804,30.24054983,THA
Thailand,Education,Secondary school,2016,278,39.92805755,47.84172662,10.79136691,1.438848921,26.61870504,54.67625899,15.82733813,2.877697842,71.22302158,23.74100719,5.035971223,0,29.13669065,10.79136691,66.18705036,THA
Tunisia,Education,High level education (e.g. university),2011,204,76.96078431,7.843137255,11.2745098,3.921568627,51.47058824,11.76470588,33.33333333,3.431372549,62.25490196,25,11.2745098,1.470588235,65.68627451,18.1372549,50.98039216,TUN
Tunisia,Education,High level education (e.g. university),2013,179,40.78212291,8.379888268,47.48603352,3.351955307,30.72625698,13.96648045,50.83798883,4.469273743,30.72625698,26.81564246,40.22346369,2.234636872,-6.703910615,-20.11173184,-9.497206704,TUN
Tunisia,Education,No education/ only basic education,2011,142,73.23943662,12.67605634,9.85915493,4.225352113,59.15492958,16.1971831,17.6056338,7.042253521,57.04225352,33.09859155,9.85915493,0,63.38028169,41.54929577,47.18309859,TUN
Tunisia,Education,No education/ only basic education,2013,253,40.71146245,10.67193676,41.8972332,6.719367589,33.59683794,13.43873518,44.66403162,8.300395257,22.52964427,28.06324111,48.22134387,1.185770751,-1.185770751,-11.06719368,-25.6916996,TUN
Tunisia,Education,NR,2013,4,50,25,25,0,75,0,25,0,0,25,75,0,25,50,-75,TUN
Tunisia,Education,Secondary school,2011,157,73.24840764,11.46496815,12.7388535,2.547770701,63.69426752,14.64968153,18.47133758,3.184713376,54.77707006,30.57324841,14.01273885,0.636942675,60.50955414,45.22292994,40.76433121,TUN
Tunisia,Education,Secondary school,2013,571,42.90718039,9.45709282,43.95796848,3.677758319,31.87390543,12.43432574,52.3642732,3.327495622,24.69352014,23.117338,50.61295972,1.576182137,-1.050788091,-20.49036778,-25.91943958,TUN
Turkey,Education,High level education (e.g. university),2011,264,40.53030303,27.65151515,24.62121212,7.196969697,20.07575758,56.06060606,21.21212121,2.651515152,43.93939394,34.09090909,21.21212121,0.757575758,15.90909091,-1.136363636,22.72727273,TUR
Turkey,Education,High level education (e.g. university),2013,425,43.76470588,17.64705882,34.82352941,3.764705882,23.52941176,25.88235294,48,2.588235294,54.82352941,30.58823529,13.17647059,1.411764706,8.941176471,-24.47058824,41.64705882,TUR
Turkey,Education,High level education (e.g. university),2016,298,35.90604027,14.09395973,44.96644295,5.033557047,21.81208054,21.81208054,54.69798658,1.677852349,49.32885906,38.25503356,11.74496644,0.67114094,-9.060402685,-32.88590604,37.58389262,TUR
Turkey,Education,No education/ only basic education,2011,459,33.9869281,26.79738562,24.83660131,14.37908497,23.74727669,42.26579521,25.708061,8.278867102,41.17647059,38.99782135,18.51851852,1.307189542,9.150326797,-1.960784314,22.65795207,TUR
Turkey,Education,No education/ only basic education,2013,10,30,10,30,30,10,50,40,0,70,30,0,0,0,-30,70,TUR
Turkey,Education,No education/ only basic education,2016,189,38.62433862,19.04761905,33.33333333,8.994708995,25.92592593,22.22222222,46.56084656,5.291005291,43.91534392,37.03703704,19.04761905,0,5.291005291,-20.63492063,24.86772487,TUR
Turkey,Education,Secondary school,2011,308,43.83116883,23.37662338,24.02597403,8.766233766,26.2987013,43.18181818,25.97402597,4.545454545,47.4025974,36.03896104,15.25974026,1.298701299,19.80519481,0.324675325,32.14285714,TUR
Turkey,Education,Secondary school,2013,622,44.37299035,19.1318328,29.74276527,6.752411576,24.27652733,28.77813505,42.76527331,4.180064309,49.51768489,34.7266881,15.11254019,0.643086817,14.63022508,-18.48874598,34.40514469,TUR
Turkey,Education,Secondary school,2016,526,36.69201521,19.01140684,38.02281369,6.273764259,22.81368821,24.90494297,47.90874525,4.372623574,45.43726236,36.31178707,18.0608365,0.190114068,-1.330798479,-25.09505703,27.37642586,TUR
Ukraine,Education,High level education (e.g. university),2011,653,17.15160796,23.73660031,45.48238897,13.62940276,6.584992343,24.65543645,57.73353752,11.02603369,44.86983155,37.21286371,12.09800919,5.819295559,-28.33078101,-51.14854518,32.77182236,UKR
Ukraine,Education,High level education (e.g. university),2013,714,34.87394958,31.51260504,25.35014006,8.263305322,17.92717087,34.59383754,42.85714286,4.621848739,37.53501401,50.98039216,8.543417367,2.941176471,9.523809524,-24.92997199,28.99159664,UKR
Ukraine,Education,High level education (e.g. university),2016,365,38.35616438,25.75342466,35.06849315,0.821917808,13.15068493,25.47945205,60.54794521,0.821917808,48.76712329,45.20547945,4.931506849,1.095890411,3.287671233,-47.39726027,43.83561644,UKR
Ukraine,Education,No education/ only basic education,2011,154,9.090909091,22.72727273,45.45454545,22.72727273,6.493506494,25.97402597,46.75324675,20.77922078,35.71428571,37.01298701,22.72727273,4.545454545,-36.36363636,-40.25974026,12.98701299,UKR
Ukraine,Education,NR,2011,1,0,0,0,100,0,100,0,0,100,0,0,0,0,0,100,UKR
Ukraine,Education,Secondary school,2011,205,11.2195122,21.46341463,49.75609756,17.56097561,3.902439024,23.90243902,52.68292683,19.51219512,35.12195122,41.46341463,16.09756098,7.317073171,-38.53658537,-48.7804878,19.02439024,UKR
Ukraine,Education,Secondary school,2013,286,32.86713287,32.16783217,24.82517483,10.13986014,17.48251748,30.41958042,44.40559441,7.692307692,34.61538462,51.74825175,8.741258741,4.895104895,8.041958042,-26.92307692,25.87412587,UKR
Ukraine,Education,Secondary school,2016,135,40,28.14814815,31.11111111,0.740740741,17.03703704,20.74074074,61.48148148,0.740740741,57.77777778,34.81481481,5.185185185,2.222222222,8.888888889,-44.44444444,52.59259259,UKR
United Kingdom,Education,High level education (e.g. university),2013,504,43.65079365,35.31746032,16.86507937,4.166666667,20.23809524,48.21428571,29.36507937,2.182539683,58.13492063,28.17460317,12.8968254,0.793650794,26.78571429,-9.126984127,45.23809524,GBR
United Kingdom,Education,High level education (e.g. university),2016,549,34.60837887,28.59744991,30.96539162,5.828779599,14.93624772,23.3151184,58.28779599,3.460837887,63.02367942,25.13661202,11.6575592,0.182149362,3.64298725,-43.35154827,51.36612022,GBR
United Kingdom,Education,No education/ only basic education,2013,8,0,62.5,25,12.5,12.5,25,25,37.5,37.5,50,12.5,0,-25,-12.5,25,GBR
United Kingdom,Education,No education/ only basic education,2016,8,37.5,12.5,50,0,0,12.5,87.5,0,12.5,50,25,12.5,-12.5,-87.5,-12.5,GBR
United Kingdom,Education,NR,2013,7,14.28571429,57.14285714,14.28571429,14.28571429,0,57.14285714,14.28571429,28.57142857,71.42857143,14.28571429,14.28571429,0,0,-14.28571429,57.14285714,GBR
United Kingdom,Education,NR,2016,7,14.28571429,42.85714286,28.57142857,14.28571429,0,57.14285714,42.85714286,0,14.28571429,57.14285714,14.28571429,14.28571429,-14.28571429,-42.85714286,0,GBR
United Kingdom,Education,Secondary school,2013,481,29.72972973,40.74844075,23.90852391,5.613305613,13.72141372,48.02494802,35.13513514,3.118503119,50.51975052,30.56133056,18.2952183,0.623700624,5.821205821,-21.41372141,32.22453222,GBR
United Kingdom,Education,Secondary school,2016,440,30.68181818,34.77272727,26.59090909,7.954545455,14.54545455,30.22727273,46.81818182,8.409090909,58.18181818,28.63636364,12.72727273,0.454545455,4.090909091,-32.27272727,45.45454545,GBR
United States,Education,High level education (e.g. university),2011,576,35.76388889,32.98611111,26.90972222,4.340277778,21.18055556,32.63888889,43.22916667,2.951388889,52.95138889,25.34722222,20.48611111,1.215277778,8.854166667,-22.04861111,32.46527778,USA
United States,Education,High level education (e.g. university),2013,423,39.47990544,26.71394799,25.76832151,8.037825059,21.51300236,31.91489362,42.08037825,4.491725768,62.1749409,23.87706856,12.52955083,1.418439716,13.71158392,-20.56737589,49.64539007,USA
United States,Education,High level education (e.g. university),2016,638,36.8338558,25.54858934,25.39184953,12.22570533,27.42946708,30.72100313,29.31034483,12.53918495,65.36050157,20.84639498,13.00940439,0.78369906,11.44200627,-1.880877743,52.35109718,USA
United States,Education,No education/ only basic education,2011,12,16.66666667,8.333333333,41.66666667,33.33333333,16.66666667,8.333333333,50,25,33.33333333,25,33.33333333,8.333333333,-25,-33.33333333,0,USA
United States,Education,No education/ only basic education,2016,14,35.71428571,21.42857143,28.57142857,14.28571429,28.57142857,14.28571429,42.85714286,14.28571429,50,42.85714286,7.142857143,0,7.142857143,-14.28571429,42.85714286,USA
United States,Education,NR,2011,6,16.66666667,0,50,33.33333333,16.66666667,0,33.33333333,50,16.66666667,33.33333333,0,50,-33.33333333,-16.66666667,16.66666667,USA
United States,Education,NR,2013,6,16.66666667,16.66666667,0,66.66666667,0,16.66666667,16.66666667,66.66666667,0,33.33333333,33.33333333,33.33333333,16.66666667,-16.66666667,-33.33333333,USA
United States,Education,NR,2016,8,12.5,25,37.5,25,25,25,25,25,12.5,62.5,12.5,12.5,-25,0,0,USA
United States,Education,Secondary school,2011,408,32.84313725,30.6372549,29.90196078,6.617647059,15.44117647,33.57843137,44.11764706,6.862745098,48.03921569,28.43137255,21.81372549,1.715686275,2.941176471,-28.67647059,26.2254902,USA
United States,Education,Secondary school,2013,571,31.87390543,27.67075306,33.09982487,7.355516637,17.3380035,28.8966725,47.81085814,5.954465849,50.78809107,29.77232925,17.16287215,2.276707531,-1.22591944,-30.47285464,33.62521891,USA
United States,Education,Secondary school,2016,341,28.73900293,29.3255132,26.68621701,15.24926686,21.40762463,33.43108504,30.79178886,14.36950147,57.47800587,26.39296188,15.54252199,0.586510264,2.052785924,-9.384164223,41.93548387,USA
Uzbekistan,Education,High level education (e.g. university),2011,238,75.6302521,20.16806723,2.941176471,1.260504202,58.40336134,33.19327731,7.56302521,0.840336134,69.32773109,21.42857143,1.260504202,7.983193277,72.68907563,50.84033613,68.06722689,UZB
Uzbekistan,Education,No education/ only basic education,2011,18,83.33333333,11.11111111,5.555555556,0,50,33.33333333,5.555555556,11.11111111,61.11111111,38.88888889,0,0,77.77777778,44.44444444,61.11111111,UZB
Uzbekistan,Education,Secondary school,2011,244,60.24590164,26.63934426,8.606557377,4.508196721,49.18032787,36.06557377,9.016393443,5.737704918,60.24590164,27.86885246,4.508196721,7.37704918,51.63934426,40.16393443,55.73770492,UZB
Vietnam,Education,High level education (e.g. university),2011,99,67.67676768,14.14141414,16.16161616,2.02020202,60.60606061,13.13131313,24.24242424,2.02020202,60.60606061,23.23232323,16.16161616,0,51.51515152,36.36363636,44.44444444,VNM
